65	40
213	7.8125
71	31.25
440	6.328125
342	9.799999999999999
21	202.5
212	7.8125
449	6.328125
211	7.8125
416	7.8125
216	7.8125
74	31.25
389	8.401666666666666
456	7.8125
210	7.8125
502	6.328125
73	31.25
68	31.25
207	7.8125
68	31.25
421	6.328125
446	5
561	5
70	31.25
95	25.3125
212	7.8125
74	40
444	6.328125
456	7.8125
75	31.25
425	7.8125
344	10
72	31.25
445	6.328125
439	7.8125
66	40
443	7.8125
219	7.8125
220	7.8125
209	7.8125
422	7.8125
558	5
552	5
47	62.5
339	10
438	6.328125
432	6.328125
339	10
214	7.8125
460	7.8125
69	40
73	31.25
216	7.8125
209	7.8125
351	9.799999999999999
395	7.8125
210	7.8125
215	7.8125
70	31.25
70	31.25
213	7.8125
427	6.328125
453	7.8125
74	31.25
51	62.5
567	5
213	7.8125
217	7.8125
66	31.25
441	6.328125
218	7.8125
216	7.8125
70	31.25
67	31.25
52	62.5
455	7.8125
75	40
111	25.3125
69	31.25
562	5
393	8.401666666666666
212	7.8125
70	31.25
74	31.25
344	9.799999999999999
353	10
211	7.8125
211	7.8125
67	31.25
22	202.5
415	6.328125
441	6.328125
74	40
218	7.8125
76	31.25
217	7.8125
438	7.8125
68	31.25
449	7.8125
69	31.25
73	40
219	7.8125
70	31.25
49	62.5
72	31.25
212	7.8125
69	40
71	31.25
73	31.25
76	31.25
71	31.25
429	7.8125
478	6.328125
72	31.25
71	40
442	7.8125
451	5
216	7.8125
215	7.8125
65	40
451	7.8125
94	24.80625
73	31.25
413	7.8125
71	31.25
449	7.8125
454	6.614999999999999
72	40
443	6.328125
68	31.25
218	7.8125
404	8.401666666666666
524	5
210	7.8125
66	31.25
437	6.328125
103	24.80625
92	25.3125
445	7.8125
72	40
407	7.8125
65	31.25
74	40
430	7.8125
66	31.25
67	40
68	40
216	7.8125
422	6.328125
439	6.328125
73	40
72	31.25
73	40
213	7.8125
75	40
339	9.799999999999999
364	10
212	7.8125
215	7.8125
420	7.8125
443	7.8125
215	7.8125
216	7.8125
208	7.8125
359	4.166666666666667
452	7.8125
67	31.25
71	31.25
458	6.328125
213	7.8125
433	7.8125
217	7.8125
70	40
336	10
213	7.8125
217	7.8125
456	7.8125
210	7.8125
66	31.25
51	62.5
413	6.328125
438	6.328125
450	6.614999999999999
49	62.5
350	9.799999999999999
52	62.5
69	31.25
445	6.328125
421	6.328125
69	31.25
415	7.8125
347	9.799999999999999
383	8.401666666666666
439	7.8125
92	25.3125
73	31.25
363	10
70	31.25
70	31.25
216	7.8125
68	31.25
449	7.8125
422	6.328125
210	7.8125
443	6.328125
74	31.25
437	6.328125
76	31.25
357	10
71	31.25
433	7.8125
65	31.25
218	7.8125
98	25.3125
210	7.8125
351	4.166666666666667
212	7.8125
72	31.25
219	7.8125
525	5
452	7.8125
76	31.25
552	5
434	7.8125
65	40
444	6.328125
445	6.328125
211	7.8125
212	7.8125
73	31.25
74	31.25
74	31.25
431	6.328125
218	7.8125
428	7.8125
95	25.3125
340	10
75	40
355	4.166666666666667
69	40
216	7.8125
72	31.25
560	5
67	31.25
363	4.166666666666667
443	6.328125
217	7.8125
70	40
212	7.8125
418	7.8125
344	9.799999999999999
69	40
423	6.328125
74	31.25
350	9.799999999999999
558	5
68	31.25
451	7.8125
69	31.25
435	6.328125
69	31.25
446	6.328125
102	24.80625
77	31.25
212	7.8125
340	10
210	7.8125
75	31.25
423	6.328125
93	24.80625
215	7.8125
444	6.328125
216	7.8125
216	7.8125
366	4.166666666666667
210	7.8125
213	7.8125
441	6.328125
221	7.8125
73	31.25
442	7.8125
73	40
461	7.8125
445	6.614999999999999
74	31.25
72	31.25
464	6.328125
217	7.8125
71	31.25
214	7.8125
216	7.8125
72	40
217	7.8125
449	7.8125
71	31.25
212	7.8125
363	10
212	7.8125
67	40
446	6.328125
443	6.328125
65	31.25
71	40
69	31.25
422	6.328125
567	5
455	6.614999999999999
70	31.25
65	40
456	7.8125
93	25.3125
76	31.25
72	31.25
74	40
70	31.25
97	24.80625
216	7.8125
78	40
439	6.328125
73	31.25
207	7.8125
77	40
65	31.25
73	40
373	4.166666666666667
71	31.25
214	7.8125
452	6.328125
73	40
211	7.8125
71	31.25
534	5
218	7.8125
216	7.8125
360	9.799999999999999
69	31.25
449	7.8125
345	9.799999999999999
218	7.8125
454	7.8125
71	40
72	31.25
450	7.8125
437	6.328125
75	31.25
72	40
465	6.614999999999999
393	7.8125
69	31.25
72	31.25
420	6.328125
215	7.8125
213	7.8125
71	40
74	31.25
209	7.8125
341	10
435	6.328125
74	31.25
67	31.25
72	31.25
353	4.166666666666667
74	40
68	40
72	31.25
415	6.328125
460	7.8125
73	31.25
69	31.25
433	6.328125
403	7.8125
72	31.25
210	7.8125
453	7.8125
202	7.8125
218	7.8125
439	6.328125
216	7.8125
73	31.25
73	31.25
210	7.8125
67	31.25
74	31.25
434	7.8125
437	6.328125
74	31.25
407	10
345	10
72	40
203	7.8125
69	40
69	31.25
97	24.80625
67	31.25
216	7.8125
451	6.328125
434	7.8125
518	6.328125
213	7.8125
67	40
101	24.80625
72	31.25
72	31.25
207	7.8125
93	25.3125
76	40
72	31.25
563	5
67	31.25
540	5
210	7.8125
427	7.8125
65	40
357	10
215	7.8125
52	62.5
72	40
212	7.8125
212	7.8125
451	7.8125
217	7.8125
217	7.8125
66	31.25
395	7.8125
208	7.8125
52	62.5
480	6.328125
204	7.8125
452	7.8125
69	40
75	31.25
74	31.25
65	31.25
71	31.25
66	31.25
425	6.328125
216	7.8125
211	7.8125
452	7.8125
212	7.8125
101	24.80625
70	31.25
211	7.8125
437	6.328125
460	6.614999999999999
66	31.25
214	7.8125
350	9.799999999999999
74	31.25
69	31.25
214	7.8125
217	7.8125
73	31.25
414	7.8125
216	7.8125
422	7.8125
69	31.25
512	6.328125
455	7.8125
96	24.80625
219	7.8125
209	7.8125
69	31.25
217	7.8125
211	7.8125
455	7.8125
211	7.8125
422	6.328125
554	5
20	202.5
347	9.799999999999999
203	7.8125
211	7.8125
215	7.8125
74	40
53	62.5
211	7.8125
214	7.8125
438	6.328125
213	7.8125
68	31.25
357	4.166666666666667
71	31.25
354	4.166666666666667
438	6.328125
24	202.5
212	7.8125
207	7.8125
385	8.401666666666666
357	4.166666666666667
70	31.25
435	6.328125
411	6.328125
449	5
22	202.5
352	9.799999999999999
71	31.25
215	7.8125
439	6.328125
208	7.8125
72	31.25
340	10
217	7.8125
216	7.8125
71	31.25
431	7.8125
538	5
215	7.8125
220	7.8125
221	7.8125
71	31.25
431	7.8125
68	31.25
210	7.8125
209	7.8125
215	7.8125
560	5
214	7.8125
439	6.328125
215	7.8125
72	40
433	6.328125
212	7.8125
74	31.25
72	31.25
71	31.25
73	31.25
76	40
73	31.25
70	31.25
67	31.25
73	40
446	7.8125
63	31.25
210	7.8125
218	7.8125
211	7.8125
75	40
393	8.401666666666666
346	10
66	40
69	40
215	7.8125
71	40
212	7.8125
211	7.8125
70	31.25
359	4.166666666666667
68	31.25
217	7.8125
75	31.25
215	7.8125
509	6.328125
71	31.25
349	9.799999999999999
71	40
358	4.166666666666667
376	10
72	31.25
67	40
435	6.328125
455	6.328125
72	31.25
66	31.25
215	7.8125
519	6.328125
72	31.25
213	7.8125
465	7.8125
70	31.25
72	40
443	7.8125
429	6.328125
69	40
448	7.8125
72	31.25
72	31.25
372	8.401666666666666
431	7.8125
72	40
215	7.8125
210	7.8125
72	31.25
210	7.8125
75	40
434	6.328125
339	9.799999999999999
338	9.799999999999999
74	40
212	7.8125
73	31.25
535	5
69	31.25
71	31.25
483	6.328125
214	7.8125
70	31.25
444	6.328125
98	24.80625
215	7.8125
219	7.8125
451	6.328125
217	7.8125
448	7.8125
70	40
67	31.25
455	7.8125
208	7.8125
75	40
75	40
73	31.25
466	7.8125
212	7.8125
212	7.8125
211	7.8125
75	40
70	31.25
526	6.328125
214	7.8125
98	25.3125
366	4.166666666666667
70	31.25
464	6.614999999999999
441	6.328125
76	31.25
70	31.25
216	7.8125
206	7.8125
70	31.25
68	31.25
364	4.166666666666667
97	24.80625
464	7.8125
448	7.8125
69	31.25
68	31.25
443	6.328125
73	40
212	7.8125
210	7.8125
70	31.25
207	7.8125
73	31.25
66	31.25
71	40
560	5
218	7.8125
50	62.5
65	31.25
352	4.166666666666667
70	31.25
216	7.8125
455	7.8125
75	31.25
482	6.328125
440	6.328125
110	25.3125
220	7.8125
21	202.5
73	31.25
459	7.8125
459	7.8125
209	7.8125
70	31.25
69	40
65	31.25
401	7.8125
439	6.328125
487	6.328125
204	7.8125
202	7.8125
219	7.8125
73	31.25
209	7.8125
68	31.25
67	31.25
374	10
215	7.8125
74	31.25
422	6.328125
345	9.799999999999999
440	6.328125
454	7.8125
211	7.8125
71	40
426	6.328125
69	31.25
72	40
76	40
355	4.166666666666667
508	6.328125
207	7.8125
390	10
222	7.8125
218	7.8125
